Id,SMILES,source,TA98,TA100,TA102,TA1535,TA1537,Overall,Partition
7168,Cc1ccc2oc(-c3ccc(-c4ccc(N5C(=O)c6cc7c(cc6C5=O)C(=O)C(c5nc6ccccc6cc5O)C7=O)cc4)cc3)nc2c1,hansen,0,0,0,0,0,0,Train
7169,O=S(=O)(O)C(F)(F)C(F)(F)OC(F)C(F)(F)F,hansen,0,0,0,0,0,0,External
7170,O=S(=O)(F)C(F)(F)C(F)(F)OC(F)C(F)(F)F,hansen,0,0,0,0,0,0,Train
7171,Cc1cccc(C2CC2)c1Oc1nnc(Cl)cc1OC(=O)N1CCOCC1,hansen,0,0,0,0,0,0,Train
7172,CCCCCC1CCC(C2CCC(CC=O)CC2)CC1,hansen,0,0,0,0,0,0,Train
7173,CCCCCC1CCC(C2CCC(CCc3ccc(OC)cc3)CC2)CC1,hansen,0,0,0,0,0,0,External
7174,CCCCCC1CCC(C2CCC(CCc3ccc(O)cc3)CC2)CC1,hansen,0,0,0,0,0,0,Train
7175,CCCC1(CCC)c2ccccc2-c2ccccc21,hansen,0,0,0,0,0,0,External
7176,C=CP(=O)(OC)OC,hansen,0,0,0,0,0,0,Train
7177,N#Cc1cn(-c2ccc(C(=O)O)c(O)c2)c2ccccc12,hansen,0,0,0,0,0,0,External
7178,COC(=O)c1snc(Cl)c1Cl,hansen,0,0,0,0,0,0,Train
7179,OCc1snc(Cl)c1Cl,hansen,0,0,0,0,0,0,Train
7180,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1O,hansen,0,0,0,0,0,0,Train
7181,CC1=C(OCC(C)C)CCC(C)(C)C1=O,hansen,0,0,0,0,0,0,Train
7182,CCOC(=O)C(C#N)CC(OCC)OCC,hansen,0,0,0,0,0,0,Train
7183,CCOC(Cc1c(N)[nH]cnc1=O)OCC,hansen,0,0,0,0,0,0,Train
7184,O=c1nc[nH]c2[nH]ccc12,hansen,0,0,0,0,0,0,External
7185,Clc1ncnc2[nH]ccc12,hansen,0,0,0,0,0,0,External
7186,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,hansen,0,0,0,0,0,0,External
7187,CC1CC(C)(C)C/C1=C\C#N,hansen,0,0,0,0,0,0,Train
7188,O=C(O)CC(SC(CC(=O)O)C(=O)O)C(=O)O,hansen,0,0,0,0,0,0,Internal
7189,O=C(O)C1CC=CC1,hansen,0,0,0,0,0,0,External
7190,O=C(OCC1CC(O)C(O)C1)c1ccccc1,hansen,0,0,0,0,0,0,Train
7191,O=C1OC(=O)C2C1C1CC2C2(CCC3(CC4CC3C3C(=O)OC(=O)C43)C2=O)C1,hansen,0,0,0,0,0,0,Train
7192,O=C1C2(CCC13CC1C=CC3C1)CC1C=CC2C1,hansen,0,0,0,0,0,0,Train
7193,COC(=O)C1C2CC(C1C(=O)OC)C1(CCC3(CC4CC3C(C(=O)OC)C4C(=O)OC)C1=O)C2,hansen,0,0,0,0,0,0,Train
7194,C(=C(c1ccccc1)c1ccccc1)c1ccc(N(c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,hansen,0,0,0,0,0,0,Train
7195,CCOC(=O)Cc1ccc(OC)cc1,hansen,0,0,0,0,0,0,Internal
7196,CCOC(=O)/C(=C/O)c1ccc(OC)cc1,hansen,0,0,0,0,0,0,External
7197,CC(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,hansen,0,0,0,0,0,0,Train
7198,Cc1ccc(-c2nc3ccc(C)cn3c2CC#N)cc1,hansen,0,0,0,0,0,0,Train
7199,OCCNc1nc2ccccc2[nH]1,hansen,0,0,0,0,0,0,Train
7200,c1ccc2[nH]c(NCCSSCCNc3nc4ccccc4[nH]3)nc2c1,hansen,0,0,0,0,0,0,Train
7201,C=CC1CC1(NC(=O)OC(C)(C)C)C(=O)OCC,hansen,0,0,0,0,0,0,Train
7202,CC(C)(C)OC(=O)N1CCCC[C@H]1C(=O)O,hansen,0,0,0,0,0,0,External
7203,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,hansen,0,0,0,0,0,0,Train
7204,Cc1ccc(S(=O)(=O)O/N=C(\C#N)c2ccccc2)cc1,hansen,0,0,0,0,0,0,Train
7205,C=C(C)C(=O)OCC1COC(C)(C)O1,hansen,0,0,0,0,0,0,Train
7206,O=P(O)(O)OCC(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,hansen,0,0,0,0,0,0,Train
7207,Fc1ccc(-c2cccs2)cc1,hansen,0,0,0,0,0,0,Train
7208,Cc1ccc(I)cc1C(=O)c1ccc(-c2ccc(F)cc2)s1,hansen,0,0,0,0,0,0,Train
7209,F/C(=C\Cl)C(F)(F)F,hansen,0,0,0,0,0,0,External
7210,CC(C)(C)NC(=S)NC(=O)c1ccco1,hansen,0,0,0,0,0,0,Train
7211,C=CC(=O)OCCCCOc1ccccc1,hansen,0,0,0,0,0,0,Train
7212,CC1=CC(C2CC=C(C)C2(C)C)CC(C)C1O,hansen,0,0,0,0,0,0,Train
7213,CCCCC(CC)COC(=O)C(=Cc1cc(OC)c(O)c(OC)c1)C(=O)OCC(CC)CCCC,hansen,0,0,0,0,0,0,External
7214,O=[N+]([O-])c1ccc(OCCOCCOc2ccc([N+](=O)[O-])cc2)cc1,hansen,0,0,0,0,0,0,Train
7215,Nc1ccc(OCCOCCOc2ccc(N)cc2)cc1,hansen,0,0,0,0,0,0,External
7216,COC(=O)/C(=C/c1ccc(-c2ccccc2)cc1)NC(C)=O,hansen,0,0,0,0,0,0,External
7217,Fc1ccc(C2CCNCC2)cc1,hansen,0,0,0,0,0,0,Train
7218,CC1OC(Cc2ccccc2)OC2CCCCC12,hansen,0,0,0,0,0,0,Train
7219,O=S1(=O)N=C(OCc2snc(Cl)c2Cl)c2ccccc21,hansen,0,0,0,0,0,0,Train
7220,CCOC(=O)CC1CC(/C=C/c2c(C3CC3)nc3ccccc3c2-c2ccc(F)cc2)OC(C)(C)O1,hansen,0,0,0,0,0,0,Train
7221,O=C(O)CC(O)CC(O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,hansen,0,0,0,0,0,0,Train
7222,CCCCCCCCCCCCCCCCCCNC(=O)c1ccc(C(=O)O)cc1,hansen,0,0,0,0,0,0,External
7223,Cc1cc(C)c([N+](=O)[O-])c(C)c1N,hansen,0,0,0,0,0,0,Train
7224,CCOC(=O)COc1c2cc(C(C)(C)C)cc1Cc1cc(C(C)(C)C)cc(c1OCC(=O)OCC)Cc1cc(C(C)(C)C)cc(c1OCC(=O)OCC)Cc1cc(C(C)(C)C)cc(c1OCC(=O)OCC)C2,hansen,0,0,0,0,0,0,Train
7225,NCc1cccc(Cl)c1F,hansen,0,0,0,0,0,0,Train
7226,C#CC(=O)OC(C)(C)C,hansen,0,0,0,0,0,0,Train
7227,CCOC(=O)C1CCC(C(=O)OCC)CC1,hansen,0,0,0,0,0,0,Train
7228,O=C(CCS)OCCOC(=O)CCS,hansen,0,0,0,0,0,0,Train
7229,OC1CC2C=CC1C2,hansen,0,0,0,0,0,0,Train
7230,Cc1cccc(/C=C/c2ccc(Cl)cc2)c1,hansen,0,0,0,0,0,0,Train
7231,Cc1cccc(/C=C/c2ccc(N(c3ccc(/C=C/c4cccc(C)c4)cc3)c3ccc(/C=C/c4cccc(C)c4)cc3)cc2)c1,hansen,0,0,0,0,0,0,Train
7232,Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(C)cc4)cc3)cc2)cc1,hansen,0,0,0,0,0,0,External
7233,Cc1cc(OCC(=O)OC2(C)CCCC2)c(C2CCCCC2)cc1C(c1cc(C2CCCCC2)c(OCC(=O)OC2(C)CCCC2)cc1C)c1ccccc1OCC(=O)OC1(C)CCCC1,hansen,0,0,0,0,0,0,Train
7234,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,hansen,0,0,0,0,0,0,Train
7235,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,hansen,0,0,0,0,0,0,External
7236,COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12,hansen,0,0,0,0,0,0,Train
7237,COCC(C)Cc1ccccc1,hansen,0,0,0,0,0,0,Train
7238,N[C@@H](CO)Cc1ccc(-c2ccccc2)cc1,hansen,0,0,0,0,0,0,Train
7239,COc1ccc(C=O)cc1OCC1CC1,hansen,0,0,0,0,0,0,Train
7240,O=Cc1ccc(O)c(OCC2CC2)c1,hansen,0,0,0,0,0,0,Train
7241,O=Cc1ccc(OC(F)F)c(OCC2CC2)c1,hansen,0,0,0,0,0,0,Train
7242,O=C(O)c1ccc(OC(F)F)c(OCC2CC2)c1,hansen,0,0,0,0,0,0,Train
7243,CC(C)(Cc1ccc(O)cc1)[N+](=O)[O-],hansen,0,0,0,0,0,0,Train
7244,c1ccc2c(c1)-c1ccccc1C2CC1c2ccccc2-c2ccccc21,hansen,0,0,0,0,0,0,Internal
7245,CCOC(=O)CCC1(CC2(CCC(=O)OCC)c3ccccc3-c3ccccc32)c2ccccc2-c2ccccc21,hansen,0,0,0,0,0,0,External
7246,CCCCCC[C@H](C)Oc1c(F)cc(-c2ccc(C34CCC(CCCCC)(CC3)CC4)cc2)cc1F,hansen,0,0,0,0,0,0,Train
7247,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,hansen,0,0,0,0,0,0,Train
7248,Clc1ccc(/C=C/C=C/c2ccccc2)cc1,hansen,0,0,0,0,0,0,External
7249,C/C(=C\C(C)C)C(C)OC(C)(C)COC(=O)C1CC1,hansen,0,0,0,0,0,0,Train
7250,CC(C)(O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C)C(=O)c1ccccc1,hansen,0,0,0,0,0,0,Train
7251,CCOC(=O)c1ccc(O)c(OC(C)C)c1,hansen,0,0,0,0,0,0,External
7252,CC(C)Oc1cc(C(=O)O)ccc1OC(F)F,hansen,0,0,0,0,0,0,External
7253,O=C(Nc1ccccc1)Nc1ccc(Cc2ccc(NC(=O)Nc3ccccc3)cc2)cc1,hansen,0,0,0,0,0,0,Train
7254,COCCc1ccc(OC)cc1,hansen,0,0,0,0,0,0,Train
7255,Brc1cccc(I)c1,hansen,0,0,0,0,0,0,Internal
7256,O=C(O)CSCC(=O)O,hansen,0,0,0,0,0,0,External
7257,O=P1(OCCOP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,hansen,0,0,0,0,0,0,Train
7258,O=P1(Oc2cccc(OP3(=O)Oc4ccccc4-c4ccccc43)c2)Oc2ccccc2-c2ccccc21,hansen,0,0,0,0,0,0,Train
7259,O=P(O)(OCc1ccccc1)OCc1ccccc1,hansen,0,0,0,0,0,0,Train
7260,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,hansen,0,0,0,0,0,0,Train
7261,O=C1N(COP(=O)(O)O)C(O)=NC1(c1ccccc1)c1ccccc1,hansen,0,0,0,0,0,0,Train
7262,C=C[Si](C)(OC)c1ccccc1,hansen,0,0,0,0,0,0,Train
7263,CC(C)(C)N(Sc1nc2ccccc2s1)Sc1nc2ccccc2s1,hansen,0,0,0,0,0,0,Train
7264,CCN(CC)CCCNC(=O)c1cccc(C2=C3C(=O)NC(c4ccc(Cl)cc4)=C3C(=O)N2)c1,hansen,0,0,0,0,0,0,Train
7265,CCCCC(CC)COC(=O)c1ccc2cc(C(=O)OCC(CC)CCCC)ccc2c1,hansen,0,0,0,0,0,0,Train
7266,Brc1ccc(I)c2ccccc12,hansen,0,0,0,0,0,0,Train
7267,Brc1ccc(-c2ccccc2)c2ccccc12,hansen,0,0,0,0,0,0,Train
7268,c1ccc(-c2c3ccccc3cc3ccccc23)cc1,hansen,0,0,0,0,0,0,External
7269,Brc1c2ccccc2c(-c2ccccc2)c2ccccc12,hansen,0,0,0,0,0,0,Train
7270,c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3ccccc23)cc1,hansen,0,0,0,0,0,0,Train
7271,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,hansen,0,0,0,0,0,0,External
7272,C=C[Si],hansen,0,0,0,0,0,0,Train
7273,C=CCOC(=O)C1C(C)CCCC1(C)C,hansen,0,0,0,0,0,0,External
7274,CC(=O)c1oc2ccccc2c1C,hansen,0,0,0,0,0,0,Train
7275,CCOc1cc(C=O)ccc1OC,hansen,0,0,0,0,0,0,External
7276,CCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)O[C@H](C)CCCCCC)cc2)cc1,hansen,0,0,0,0,0,0,Train
7277,CCCCCc1ccc(OC(=O)C2CCC(C3CCC(CCC)CC3)CC2)cc1,hansen,0,0,0,0,0,0,Train
7278,Cc1cc(Cc2ccc(O)c(O)c2O)c(O)c(Cc2ccc(O)c(O)c2O)c1,hansen,0,0,0,0,0,0,Train
7279,CCO/C=C/C#N,hansen,0,0,0,0,0,0,Train
7280,CCCCCCCC(=O)NCCCC[C@H](N)C(=O)O,hansen,0,0,0,0,0,0,Train
7281,c1ccc(Nc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1,hansen,0,0,0,0,0,0,Internal
7282,OCCCCCCOc1ccc(O)cc1,hansen,0,0,0,0,0,0,Train
7283,CC1(C)c2ccccc2-c2ccc(Br)cc21,hansen,0,0,0,0,0,0,Train
7284,CC1(C)c2ccccc2-c2cc3c(cc21)[nH]c1ccccc13,hansen,0,0,0,0,0,0,Internal
7285,CCC1(COC(=O)C2CC3C=CC2C3)COC1,hansen,0,0,0,0,0,0,External
7286,N#Cc1cc(F)c(Cl)nc1Cl,hansen,0,0,0,0,0,0,Train
7287,CC(C)=CCC/C(C)=C/CC[C@H](C)CC=O,hansen,0,0,0,0,0,0,Train
7288,C[C@@H](Oc1ccc(Cl)cc1)C(=O)O,hansen,0,0,0,0,0,0,Train
7289,CC1=CC(=C2C=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C2)C=C(C)C1=O,hansen,0,0,0,0,0,0,External
7290,Nc1c(F)cc(Cl)cc1F,hansen,0,0,0,0,0,0,External
7291,CC(C)(O)c1ccccc1CC[C@H](O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,hansen,0,0,0,0,0,0,Train
7292,O=C(O)CC1(CS)CC1,hansen,0,0,0,0,0,0,Train
7293,COC(=O)C[C@@H](CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1)O[Si](C)(C)C(C)(C)C,hansen,0,0,0,0,0,0,Train
7294,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1C1=N/C(=C2/C=C(O)C(=O)C([N+](=O)[O-])=C2)ON1,hansen,0,0,0,0,0,0,Train
7295,CC(C)(C)c1ccc(C2CC(c3ccc(-c4ccccc4)cc3)=NN2c2ccccc2)cc1,hansen,0,0,0,0,0,0,Train
7296,O=C1Nc2ccc(F)cc2C1(O)c1ccccc1,hansen,0,0,0,0,0,0,Train
7297,Clc1cc(Br)cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1,hansen,0,0,0,0,0,0,Train
7298,CC(C)(c1cccc(C(C)(C)C2CCC(=O)CC2)c1)C1CCC(=O)CC1,hansen,0,0,0,0,0,0,Train
7299,Cc1cc(C2(c3ccc(O)c(C)c3)CCC(C(C)(C)c3cccc(C(C)(C)C4CCC(c5ccc(O)c(C)c5)(c5ccc(O)c(C)c5)CC4)c3)CC2)ccc1O,hansen,0,0,0,0,0,0,Train
7300,C=C(C)C(=O)OC12C[C@H]3C[C@@H](C1)CC(OC(C)C(=O)O)(C3)C2,hansen,0,0,0,0,0,0,Train
7301,CCCCCc1ccc(Br)cc1,hansen,0,0,0,0,0,0,Train
7302,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(NCc2ccccn2)c1SC(F)F,hansen,0,0,0,0,0,0,Train
7303,CSc1nsc(N)n1,hansen,0,0,0,0,0,0,External
7304,CC[C@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1,hansen,0,0,0,0,0,0,Train
7305,Cc1cc(C(F)(F)F)nn1CC(=O)N1CCC(c2nc(C3=NOC(c4c(F)cccc4F)C3)cs2)CC1,hansen,0,0,0,0,0,0,External
7306,N#Cc1cc(F)c(F)nc1Cl,hansen,0,0,0,0,0,0,Train
7307,NC(=O)c1cc(F)c(F)nc1Cl,hansen,0,0,0,0,0,0,Train
7308,O=C1NC(O)c2c(F)c(F)nc(Cl)c21,hansen,0,0,0,0,0,0,Internal
7309,O=C1NCc2c(F)c(F)nc(Cl)c21,hansen,0,0,0,0,0,0,Train
7310,Oc1ccccc1-c1nc(Nc2ccccc2)nc(-c2ccccc2O)n1,hansen,0,0,0,0,0,0,Train
7311,Cc1ccc([Si](O)(c2ccc(C)cc2)c2ccc(C)cc2)cc1,hansen,0,0,0,0,0,0,Train
7312,CC(C)OC(=O)[C@H](C)N[P@](=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1,hansen,0,0,0,0,0,0,External
7313,CC(F)(F)c1ccc(Br)cc1,hansen,0,0,0,0,0,0,External
7314,O=C1CC[C@H](CS(=O)(=O)c2nc3ccccc3s2)N1,hansen,0,0,0,0,0,0,Internal
7315,O=P(O)(c1ccccc1)c1ccccc1,hansen,0,0,0,0,0,0,Train
7316,Cc1nnnn1C,hansen,0,0,0,0,0,0,Train
7317,N#Cc1ccc(Br)cn1,hansen,0,0,0,0,0,0,External
7318,O=Cc1ccc(Oc2ccc(C=O)cc2)cc1,hansen,0,0,0,0,0,0,External
7319,O=Cc1c(C(F)(F)F)ccc(Cl)c1Cl,hansen,0,0,0,0,0,0,External
7320,O/N=C\c1c(C(F)(F)F)ccc(Cl)c1Cl,hansen,0,0,0,0,0,0,Train
7321,N#Cc1c(C(F)(F)F)ccc(Cl)c1Cl,hansen,0,0,0,0,0,0,External
7322,N#Cc1c(C(F)(F)F)ccc(F)c1F,hansen,0,0,0,0,0,0,Train
7323,C=CCCCCCCCl,hansen,0,0,0,0,0,0,External
7324,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,hansen,0,0,0,0,0,0,Train
7325,CC1=C(C)C([Si](C)(C)NC(C)(C)C)C(C)=C1C,hansen,0,0,0,0,0,0,Train
7326,Nc1nc(N)nc(CCSCC(O)CO)n1,hansen,0,0,0,0,0,0,Internal
7327,CC1CCC(C(C)C)C(C(=O)Nc2ccc(CC#N)cc2)C1,hansen,0,0,0,0,0,0,Internal
7328,CC1(C)c2ccccc2-c2ccc(Nc3ccccc3Cl)cc21,hansen,0,0,0,0,0,0,Train
7329,O=C(O)CCCn1c(=O)n(CCCC(=O)O)c(=O)n(CCCC(=O)O)c1=O,hansen,0,0,0,0,0,0,Train
7330,NC(=O)Nc1ccc(Cl)cc1Cl,hansen,0,0,0,0,0,0,External
7331,CCC1CCC(C2CCC(c3ccc(-c4ccc(F)c(F)c4)cc3)CC2)CC1,hansen,0,0,0,0,0,0,Train
7332,CC(=O)C(C)CCC1CCC(C)C1(C)C,hansen,0,0,0,0,0,0,Train
7333,C=CC(=O)OCC(C)(COC(=O)C=C)N=C=O,hansen,0,0,0,0,0,0,Train
7334,C/C=C/C1CCC(C2CCC(CC)CC2)CC1,hansen,0,0,0,0,0,0,Train
7335,CCCc1ccc(-c2ccc3c(F)c(F)c(F)cc3c2)c(F)c1,hansen,0,0,0,0,0,0,Train
7336,C=CC1CCC(C2CCC(COc3ccc(OCC)c(F)c3F)CC2)CC1,hansen,0,0,0,0,0,0,Internal
7337,COCC1CC2(C1)CN(C)C(=O)c1c(OCc3ccccc3)c(=O)c(C(=O)O)cn12,hansen,0,0,0,0,0,0,Train
7338,COCC1CC2(C1)CN(C)C(=O)c1c(OCc3ccccc3)c(=O)c(C(=O)NCc3cccc(Cl)c3F)cn12,hansen,0,0,0,0,0,0,Train
7339,COCC1CC2(C1)CN(C)C(=O)c1c(O)c(=O)c(C(=O)NCc3cccc(Cl)c3F)cn12,hansen,0,0,0,0,0,0,Internal
7340,CC1c2cc(c(O)cc2O)C(C)c2cc(c(O)cc2O)C(C)c2cc(c(O)cc2O)C(C)c2cc1c(O)cc2O,hansen,0,0,0,0,0,0,External
7341,C=C(C)C(=O)OC1(C)CC(=O)OC1C,hansen,0,0,0,0,0,0,Train
7342,C=CCOC1CC(C)(C)NC(C)(C)C1,hansen,0,0,0,0,0,0,Train
7343,C=C(C)C(=O)OC(C)C(C)=O,hansen,0,0,0,0,0,0,Train
7344,CC(C)OC(=O)[C@H](C)N[P@](=O)(Oc1ccccc1)Oc1c(F)c(F)c(F)c(F)c1F,hansen,0,0,0,0,0,0,External
7345,C#CCCCCCCCCCCCCCCCC,hansen,0,0,0,0,0,0,Train
7346,O=S1OCC(C2COS(=O)O2)O1,hansen,0,0,0,0,0,0,Train
7347,C=CCc1cc(S(=O)(=O)c2ccc(O[Si](C)(C)C)c(CC=C)c2)ccc1O[Si](C)(C)C,hansen,0,0,0,0,0,0,External
7348,Nc1nnn[nH]1,hansen,0,0,0,0,0,0,External
7349,CC(C)(C)C(=O)Nc1ccc(Cl)cc1,hansen,0,0,0,0,0,0,Train
7350,COc1cccc(C(=O)N2CCOCC2)c1OC,hansen,0,0,0,0,0,0,Train
7351,COc1cccc(C(=O)c2cc(Cl)ccc2NC(=O)C(C)(C)C)c1OC,hansen,0,0,0,0,0,0,Train
7352,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1Cl,hansen,0,0,0,0,0,0,Train
7353,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,hansen,0,0,0,0,0,0,Train
7354,CC1(C)N=C(c2cnc3ccccc3c2)c2ccccc2C1(F)F,hansen,0,0,0,0,0,0,Train
7355,O=C(Cc1ccc(-c2ccccc2)cc1)OCC1CCCCC1,hansen,0,0,0,0,0,0,Train
7356,CCCCCCCCCCCCCCCC(=O)OCCOc1cccc(OCCOC(=O)CCCCCCCCCCCCCCC)c1,hansen,0,0,0,0,0,0,Train
7357,CC(C)CCC(C)Nc1ccc(Nc2nc(Nc3ccc(Nc4nc(Nc5ccc(NC(C)CCC(C)C)cc5)nc(Nc5ccc(NC(C)CCC(C)C)cc5)n4)cc3)nc(Nc3ccc(NC(C)CCC(C)C)cc3)n2)cc1,hansen,0,0,0,0,0,0,Train
7358,CC1(C)OB(c2ccc(CN3CCOCC3)cc2)OC1(C)C,hansen,0,0,0,0,0,0,Train
7359,O=C1OCC(CC(F)(F)C(F)(F)F)O1,hansen,0,0,0,0,0,0,Train
7360,COC(=O)c1cc2cccc(Cl)c2s1,hansen,0,0,0,0,0,0,Internal
7361,O=C(O)c1cc2cccc(Cl)c2s1,hansen,0,0,0,0,0,0,External
7362,O=C(N[C@H]1CN2CCC1CC2)c1cc2cccc(Cl)c2s1,hansen,0,0,0,0,0,0,Train
7363,OCCOc1ccc2cc(C3(c4ccc5cc(OCCO)ccc5c4)c4ccccc4-c4ccccc43)ccc2c1,hansen,0,0,0,0,0,0,Internal
7364,OC1(c2ccccc2)CCCCC1,hansen,0,0,0,0,0,0,Train
7365,O=Cc1ccc(C2CCCCC2)cc1,hansen,0,0,0,0,0,0,Train
7366,Cc1ccc(Br)cc1Br,hansen,0,0,0,0,0,0,Train
7367,FC(F)=C(F)c1ccccc1,hansen,0,0,0,0,0,0,External
7368,C=C(C)C(=O)OC(CC)C(F)(F)C(=O)OC,hansen,0,0,0,0,0,0,Train
7369,C=C[C@@H]1C[C@]1(NC(=O)OC(C)(C)C)C(=O)NS(=O)(=O)C1CC1,hansen,0,0,0,0,0,0,Train
7370,CCOc1cc(CO)ccc1O,hansen,0,0,0,0,0,0,External
7371,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,hansen,0,0,0,0,0,0,Train
7372,CC(C)CCC(C)Nc1ccc(Nc2nc(Nc3ccc(NC(C)CCC(C)C)cc3)nc(Nc3ccc(N(c4nc(Nc5ccc(NC(C)CCC(C)C)cc5)nc(Nc5ccc(NC(C)CCC(C)C)cc5)n4)C(C)CCC(C)C)cc3)n2)cc1,hansen,0,0,0,0,0,0,External
7373,COC(C)(C)OCc1ccc(Br)cc1Br,hansen,0,0,0,0,0,0,Internal
7374,CCc1ccc(C(O)c2ccc(COC(C)(C)OC)c(C3(O[Si](C)(C)C)OC(CO[Si](C)(C)C)C(O[Si](C)(C)C)C(O[Si](C)(C)C)C3O[Si](C)(C)C)c2)cc1,hansen,0,0,0,0,0,0,Train
7375,CCc1ccc(C(O)c2ccc3c(c2)C2(OC3)OC(CO)C(O)C(O)C2O)cc1,hansen,0,0,0,0,0,0,Train
7376,CCCCC(O)c1ccc(CC)cc1,hansen,0,0,0,0,0,0,Internal
7377,C=CC(=O)OCCc1ccc(-c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc1,hansen,0,0,0,0,0,0,Train
7378,CCS(=O)(=O)Oc1ccc(O)c(C(C)(C)CO)c1,hansen,0,0,0,0,0,0,External
7379,CCOc1cc(C)ccc1O,hansen,0,0,0,0,0,0,Internal
7380,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1ncc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5nc([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)ccc2-3)[nH]1)C(C)C,hansen,0,0,0,0,0,0,Train
7381,CCCCCCCCCCCCCCCC(=O)Oc1cc(O)c2c(=O)cc(C)oc2c1,hansen,0,0,0,0,0,0,Train
7382,O=C1OC2C(OC(=O)C(F)(F)S(=O)(=O)O)C3CC1C2O3,hansen,0,0,0,0,0,0,Train
7383,Clc1ccc2c(c1)[nH]c1ccccc12,hansen,0,0,0,0,0,0,External
7384,O=C(Cl)C1CCC(C(=O)Cl)CC1,hansen,0,0,0,0,0,0,Train
7385,C=CC(=O)OCC1(CC)COCOC1,hansen,0,0,0,0,0,0,Train
7386,C=C(OC(C)=O)c1ccccc1,hansen,0,0,0,0,0,0,External
7387,CCc1ccc(Cc2ccc3c(c2)C2(OC3)OC(COC(=O)OC)C(OC(=O)OC)C(OC(=O)OC)C2OC(=O)OC)cc1,hansen,0,0,0,0,0,0,Train
7388,Cn1nccc1/N=N/c1ccc(O)c(Cl)c1,hansen,0,0,0,0,0,0,External
7389,NS(=O)(=O)c1ccc2nsc(/N=N/c3ccc(O)c(Cl)c3)c2c1,hansen,0,0,0,0,0,0,Train
7390,CSc1nsc(/N=N/c2ccc(O)c(Cl)c2)n1,hansen,0,0,0,0,0,0,Train
7391,CC(=O)c1ccc(F)cc1C,hansen,0,0,0,0,0,0,Train
7392,CC(=O)c1ccc(C)cc1F,hansen,0,0,0,0,0,0,Train
7393,Cc1ccc(C(=O)O)c(F)c1,hansen,0,0,0,0,0,0,External
7394,CC(C)(c1ccc(O)cc1)c1ccc(O)c(O)c1O,hansen,0,0,0,0,0,0,Train
7395,O=C(CBr)Nc1ccc(Cl)cc1C(=O)c1ccccc1F,hansen,0,0,0,0,0,0,Train
7396,C=Cc1ccc(COc2ccc(C(=O)O)c(O)c2)cc1,hansen,0,0,0,0,0,0,External
