1_ames_mutagenicity_data	c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
5105_ames_mutagenicity_data	O=[N+]([O-])c1ccc2snc(Cl)c2c1
5106_ames_mutagenicity_data	O=[N+]([O-])c1ccc2c(Cl)nsc2c1
5107_ames_mutagenicity_data	Nc1nc(N)nc(-c2ccc([N+](=O)[O-])o2)n1
5108_ames_mutagenicity_data	O=[N+]([O-])c1cccc2c(Cl)nsc12
5109_ames_mutagenicity_data	Nc1ccc2snc(Cl)c2c1
5110_ames_mutagenicity_data	Nc1cccc2c(Cl)nsc12
5111_ames_mutagenicity_data	COc1nsc2ccc([N+](=O)[O-])cc12
5112_ames_mutagenicity_data	COc1nsc2cc([N+](=O)[O-])ccc12
5113_ames_mutagenicity_data	COc1nsc2c([N+](=O)[O-])cccc12
5114_ames_mutagenicity_data	COc1nsc2ccc(N)cc12
5115_ames_mutagenicity_data	COc1nsc2cc(N)ccc12
5116_ames_mutagenicity_data	COc1nsc2c(N)cccc12
5117_ames_mutagenicity_data	COc1nsc2ccc(OCC3CO3)cc12
5118_ames_mutagenicity_data	COc1nsc2cc(OCC3CO3)ccc12
5119_ames_mutagenicity_data	COc1nsc2c(OCC3CO3)cccc12
5120_ames_mutagenicity_data	O=c1[nH]sc2cc([N+](=O)[O-])ccc12
5121_ames_mutagenicity_data	[N-]=[N+]=CC(=O)NCC(N)=O
5122_ames_mutagenicity_data	O=c1c2ccc(OCC3CO3)cc2sn1CC1CO1
5123_ames_mutagenicity_data	CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccc(N=[N+]=[N-])cc23)cc1
5124_ames_mutagenicity_data	CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3cc(N=[N+]=[N-])ccc23)cc1
5125_ames_mutagenicity_data	CS(=O)(=O)Nc1ccc(Nc2c3ccc(N=[N+]=[N-])cc3nc3cc(N=[N+]=[N-])ccc23)cc1
5126_ames_mutagenicity_data	[N-]=[N+]=Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCCN)cc3)c3cc(N=[N+]=[N-])ccc3nc2c1
5127_ames_mutagenicity_data	[N-]=[N+]=Nc1ccc2c(Nc3ccc(NS(=O)(=O)CCCN)cc3)c3ccc(N=[N+]=[N-])cc3nc2c1
5128_ames_mutagenicity_data	COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccc(N=[N+]=[N-])cc12
5129_ames_mutagenicity_data	CCOC(=O)CNC(=O)C=[N+]=[N-]
5130_ames_mutagenicity_data	COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc(N=[N+]=[N-])ccc12
5131_ames_mutagenicity_data	COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(N=[N+]=[N-])cc2nc2c(C)cccc12
5132_ames_mutagenicity_data	[N-]=[N+]=Nc1ccc2c(Nc3ccc(C(=O)O)cc3)c3ccccc3nc2c1
5133_ames_mutagenicity_data	[N-]=[N+]=Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1
5134_ames_mutagenicity_data	c1ccc(COC[C@H]2CO2)cc1
5135_ames_mutagenicity_data	c1ccc(COC[C@@H]2CO2)cc1
5136_ames_mutagenicity_data	[N-]=[N+]=CC(=O)NCC(=O)NN
5137_ames_mutagenicity_data	c1ccc2c(OC[C@H]3CO3)cccc2c1
5138_ames_mutagenicity_data	c1ccc2c(OC[C@@H]3CO3)cccc2c1
5139_ames_mutagenicity_data	O=[N+]([O-])c1cccc(S(=O)(=O)OC[C@H]2CO2)c1
5140_ames_mutagenicity_data	O=[N+]([O-])c1cccc(S(=O)(=O)OC[C@@H]2CO2)c1
5141_ames_mutagenicity_data	O=C(OC[C@@H]1CO1)c1ccc([N+](=O)[O-])cc1
5142_ames_mutagenicity_data	O=C(OC[C@H]1CO1)c1ccc([N+](=O)[O-])cc1
5143_ames_mutagenicity_data	O=[N+]([O-])c1ccc(OC[C@H]2CO2)cc1
5144_ames_mutagenicity_data	O=[N+]([O-])c1ccc(OC[C@@H]2CO2)cc1
5145_ames_mutagenicity_data	Cc1nc2ccc3c(nc(N)n3C)c2nc1C
5146_ames_mutagenicity_data	Cc1cc2nccnc2c2nc(N)n(C)c12
5147_ames_mutagenicity_data	Cc1cnc2c(cc(C)c3c2nc(N)n3C)n1
5148_ames_mutagenicity_data	Cc1cc2c(nc(N)n2C)c2nccnc12
5149_ames_mutagenicity_data	Cc1cnc2c(C)cc3c(nc(N)n3C)c2n1
5150_ames_mutagenicity_data	Cc1cnc2c(n1)c(C)cc1c2nc(N)n1C
5151_ames_mutagenicity_data	Cc1c(C)c2c(nc(N)n2C)c2nccnc12
5152_ames_mutagenicity_data	Cc1cnc2cc(C)c3c(nc(N)n3C)c2n1
5153_ames_mutagenicity_data	Cc1nc2cc(C)c3c(nc(N)n3C)c2nc1C
5154_ames_mutagenicity_data	Cc1nc2c(C)cc3c(nc(N)n3C)c2nc1C
5155_ames_mutagenicity_data	Cc1cnc2c(C)c(C)c3c(nc(N)n3C)c2n1
5156_ames_mutagenicity_data	Cc1cnc2c(n1)c(C)c(C)c1c2nc(N)n1C
5157_ames_mutagenicity_data	Cc1cc2[nH]c3cc(C)c4ccccc4c3c2c2ccccc12
5158_ames_mutagenicity_data	Cc1cc2c(nc(N)n2C)c2nc(-c3ccccc3)cnc12
5159_ames_mutagenicity_data	Cc1nc2c(C)c(C)c3c(nc(N)n3C)c2nc1C
5160_ames_mutagenicity_data	Cc1cc2c(nc(N)n2C)c2ncc(-c3ccccc3)nc12
5161_ames_mutagenicity_data	Cc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c32)c1
5162_ames_mutagenicity_data	CC(=C\C1=CCOC1=O)/C=C(C)/C=C/C=C(\C)C(=O)C12O[C@@H]1[C@](O)(CCO)NC2=O
5163_ames_mutagenicity_data	COC(=O)C(/C=C(C)/C=C(C)/C=C/C=C(\C)C(=O)[C@@]12O[C@H]1C(O)(CCO)NC2=O)=C/CO
5164_ames_mutagenicity_data	Cc1cc2c(c3ccc4ccccc4c13)[C@@H]1O[C@H]1[C@H](O)[C@H]2O
5165_ames_mutagenicity_data	Cc1cc2ccccc2c2ccc3c(c12)[C@@H]1O[C@H]1[C@H](O)[C@H]3O
5166_ames_mutagenicity_data	Cn1cc2ccc([N+](=O)[O-])cc2n1
5167_ames_mutagenicity_data	Cn1cc2cccc([N+](=O)[O-])c2n1
5168_ames_mutagenicity_data	O=[N+]([O-])c1ccc2[nH]ccc2c1
5169_ames_mutagenicity_data	Cn1ccc2ccc3ccc4ccc(O)cc4c3c21
5170_ames_mutagenicity_data	Cn1c([N+](=O)[O-])nc2ccccc21
5171_ames_mutagenicity_data	O=[N+]([O-])c1ccc2cn[nH]c2c1
5172_ames_mutagenicity_data	Cc1nc2ccc3ccc4ccc(O)cc4c3c2n1C
5173_ames_mutagenicity_data	Cc1nc2c(cc(C)c3ccc4ccc(O)cc4c32)[nH]1
5174_ames_mutagenicity_data	CCc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1
5175_ames_mutagenicity_data	ClC1C=Cc2cc3c4c(ccc5cccc(c54)C=3)c2=C1
5176_ames_mutagenicity_data	ClCc1c2ccccc2c(CCl)c2ccccc12
5177_ames_mutagenicity_data	O=[N+]([O-])c1ccc2c(c1)NCC2
5178_ames_mutagenicity_data	O=[N+]([O-])c1ccc2c(c1)CCN2
5179_ames_mutagenicity_data	O=[N+]([O-])c1nc2ccccc2[nH]1
5180_ames_mutagenicity_data	O=[N+]([O-])c1cccc2cn[nH]c12
5181_ames_mutagenicity_data	Cn1cnc2ccc([N+](=O)[O-])cc21
5182_ames_mutagenicity_data	CN1CCN=N1
5183_ames_mutagenicity_data	CCN1CCN=N1
5184_ames_mutagenicity_data	c1ccc(CN2CCN=N2)cc1
5185_ames_mutagenicity_data	C/N=N/NC
5186_ames_mutagenicity_data	CC/N=N/NCC
5187_ames_mutagenicity_data	CC(C)OC(=O)/C(Cl)=C(/Cl)C=O
5188_ames_mutagenicity_data	CC1=CNc2ccc3c(nc(N=O)n3C)c2N1
5189_ames_mutagenicity_data	CC(C)(C)OC(=O)[C@H](N)CN=[N+]=[N-]
5190_ames_mutagenicity_data	C=CCn1cc2c3c(cccc31)[C@H]1C=C(CO)CN(C)[C@@H]1C2
5191_ames_mutagenicity_data	COC[C@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1
5192_ames_mutagenicity_data	[N-]=[N+]=NCCC(=O)O
5193_ames_mutagenicity_data	C[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
5194_ames_mutagenicity_data	C[C@H]1CC2c3cccc4c3c(cn4C3CCCC3)C[C@H]2N(C)C1
5195_ames_mutagenicity_data	CCCn1cc2c3c(cccc31)C1C[C@H](C)CN(C#N)[C@@H]1C2
5196_ames_mutagenicity_data	C[C@H](C(=O)O)N(N=[N+]=[N-])C(=O)OC(C)(C)C
5197_ames_mutagenicity_data	C=CCn1cc2c3c(cccc31)C1C[C@@H](C)CN(C#N)[C@@H]1C2
5198_ames_mutagenicity_data	CN1C[C@@H](CBr)CC2c3cccc4[nH]cc(c34)C[C@H]21
5199_ames_mutagenicity_data	C[C@H](C(=O)OC(C)(C)C)N(N=[N+]=[N-])C(=O)OC(C)(C)C
5200_ames_mutagenicity_data	CCC/N=N/C(C)(C)OO
5201_ames_mutagenicity_data	CCCC/N=N/C(C)(C)OO
5202_ames_mutagenicity_data	N[C@H](CSC(F)(F)C(Cl)Br)C(=O)O
5203_ames_mutagenicity_data	N[C@H](CSC(F)(F)C(Br)Br)C(=O)O
5204_ames_mutagenicity_data	N[C@H](CSC(F)(F)C(F)Br)C(=O)O
5205_ames_mutagenicity_data	Cn1cc(C(=O)[O-])c(=O)c2ccc(/C=C/c3ccc([N+](=O)[O-])o3)nc21
5206_ames_mutagenicity_data	CC1(C)Cc2ncccc2-c2nc(N)sc21
5207_ames_mutagenicity_data	O=C/C(Br)=C(/Br)C(=O)[O-]
5208_ames_mutagenicity_data	O=C1OCC(Br)=C1Br
5209_ames_mutagenicity_data	c1cc2ccc3cc4cccc5ccc6cc(c1)c2c3c6c54
5210_ames_mutagenicity_data	Nc1cccc2ncc(F)cc12
5211_ames_mutagenicity_data	CC(=O)Nc1cccc2cc(F)cnc12
5212_ames_mutagenicity_data	Cn1c(N)nc2c3ncccc3ccc21
5213_ames_mutagenicity_data	Cn1c(N)nc2c3cnccc3ccc21
5214_ames_mutagenicity_data	Cn1c(N)nc2c3ccncc3ccc21
5215_ames_mutagenicity_data	Cl[Mn]Cl
5216_ames_mutagenicity_data	CC#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1
5217_ames_mutagenicity_data	C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1
5218_ames_mutagenicity_data	CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
5219_ames_mutagenicity_data	C1COCC2(C1)CO2
5220_ames_mutagenicity_data	c1ccc2nc3c4ccccc4c4ccccc4c3cc2c1
5221_ames_mutagenicity_data	CC1=C2C(=CC(C)(C)C2O)C(=O)C(C)(O)C12CC2
5222_ames_mutagenicity_data	CC1=C2C(=CC(C)(CO)C2O)C(=O)C(C)(O)C12CC2
5223_ames_mutagenicity_data	c1ccc2c(c1)ccc1cc3ccc4ccccc4c3nc12
5224_ames_mutagenicity_data	CCN(CCCC(=O)O)N=O
5225_ames_mutagenicity_data	COC(=O)[C@@H]1CS[C@@H]2C(Cl)=C(Cl)C(=O)N12
5226_ames_mutagenicity_data	COC(=O)[C@H]1CS[C@H]2C(Cl)=C(Cl)C(=O)N12
5227_ames_mutagenicity_data	COC(=O)C1CSC2C(Cl)=C(Cl)C(=O)N12
5228_ames_mutagenicity_data	CCN(CCCCO)N=O
5229_ames_mutagenicity_data	Nc1cc2nc3ccc(Cl)cc3nc2cc1N
5230_ames_mutagenicity_data	CCN(CCO)N=O
5231_ames_mutagenicity_data	COc1cc2c(c3ccc4ccccc4c13)CCC2=O
5232_ames_mutagenicity_data	COc1cc2nc3cc(N)c(OC)cc3nc2cc1N
5233_ames_mutagenicity_data	COc1cc2nc3cc(N)ccc3nc2cc1N
5234_ames_mutagenicity_data	CCc1c2ccccc2cc2c1c1c(c3ccccc32)O1
5235_ames_mutagenicity_data	CCc1c2ccccc2cc2c1c1c(c3ccccc32)N1
5236_ames_mutagenicity_data	Cc1cccc2c3c(c4cc5ccccc5cc4c12)O3
5237_ames_mutagenicity_data	Cc1cccc2c3c(c4cc5ccccc5cc4c12)N3
5238_ames_mutagenicity_data	Cc1c2ccccc2c(C)c2c1c1c(c3ccccc32)N1
5239_ames_mutagenicity_data	Cc1c2c(c(C)c3ccccc13)C1OC1c1ccccc1-2
5240_ames_mutagenicity_data	CC(=O)O[C@@H]1C(Nc2ccc([N+](=O)[O-])cc2)OC[C@@H](OC(C)=O)[C@H]1OC(C)=O
5241_ames_mutagenicity_data	Cc1ccc(N(CC2(O)OC[C@@H](O)[C@@H](O)[C@@H]2O)N=O)cc1
5242_ames_mutagenicity_data	ClC[C@H](Br)CBr
5243_ames_mutagenicity_data	F[B-](F)(F)F.N#[N+]c1ccc([N+](=O)[O-])cc1
5244_ames_mutagenicity_data	Cc1ccc([N+]#N)cc1.F[B-](F)(F)F
5245_ames_mutagenicity_data	CCCC(Cl)C(=O)S
5246_ames_mutagenicity_data	Cc1c2c3ccccc3nc-2n(C)c2c(C)cccc12
5247_ames_mutagenicity_data	Cc1ccc2nc3n(C)c4ccc(C)cc4c(C)c-3c2c1
5248_ames_mutagenicity_data	[N-]=[N+]=Nc1nc2ccccc2[nH]1
5249_ames_mutagenicity_data	Cn1c(N=[N+]=[N-])nc2ccccc21
5250_ames_mutagenicity_data	Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C
5251_ames_mutagenicity_data	Fc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1
5252_ames_mutagenicity_data	Clc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1
5253_ames_mutagenicity_data	Brc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1
5254_ames_mutagenicity_data	FC(F)(F)c1ccccc1CN1C2c3ccccc3-c3ccccc3C21
5255_ames_mutagenicity_data	Cc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1
5256_ames_mutagenicity_data	COc1cccc(CN2C3c4ccccc4-c4ccccc4C32)c1
5257_ames_mutagenicity_data	Cc1c2cc(CO)ccc2nc2c3c(ccc12)[C@@H](O)[C@H](O)C=C3
5258_ames_mutagenicity_data	COc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1
5259_ames_mutagenicity_data	Cc1ccc2nc3c4c(ccc3c(CO)c2c1)[C@@H](O)[C@H](O)C=C4
5260_ames_mutagenicity_data	Cc1cc(C)c(CN2C3c4ccccc4-c4ccccc4C32)c(C)c1
5261_ames_mutagenicity_data	Cc1ccc2nc3c4c(ccc3c(C)c2c1)[C@H](O)[C@@H](O)C=C4
5262_ames_mutagenicity_data	O=[N+]([O-])c1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1
5263_ames_mutagenicity_data	CCCCCCN(N=O)C(=N)N[N+](=O)[O-]
5264_ames_mutagenicity_data	Cc1c2cc(CO)ccc2nc2c1ccc1ccccc12
5265_ames_mutagenicity_data	OCc1ccc2nc3c(ccc4ccccc43)c(CO)c2c1
5266_ames_mutagenicity_data	Cc1ccc2c(C)c3ccc4c(c3nc2c1)C=C[C@H](O)[C@H]4O
5267_ames_mutagenicity_data	CC1=Cc2nc3c(ccc4ccccc43)c(C)c2[C@H](O)[C@H]1O
5268_ames_mutagenicity_data	Cc1c2ccc(CO)cc2nc2c1ccc1ccccc12
5269_ames_mutagenicity_data	Fc1ccnc2ccccc12
5270_ames_mutagenicity_data	ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl
5271_ames_mutagenicity_data	Cc1cc2c3c(cccc3c1)-c1cc3ccccc3cc1-2
5272_ames_mutagenicity_data	Cc1cccc2cc3c(cc12)-c1cccc2cccc-3c12
5273_ames_mutagenicity_data	Cc1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12
5274_ames_mutagenicity_data	Cc1c2c(c(C)c3ccccc13)-c1cccc3cccc-2c13
5275_ames_mutagenicity_data	CN(CO)[N+](=O)[O-]
5276_ames_mutagenicity_data	CC(=O)OCN(C)[N+](=O)[O-]
5277_ames_mutagenicity_data	Nc1c2cc([N+](=O)[O-])ccc2nc2ccc([N+](=O)[O-])cc12
5278_ames_mutagenicity_data	c1ccc2cc3c(cc2c1)c1c(c2ccccc23)O1
5279_ames_mutagenicity_data	O=C1NC(=O)C(Cl)=C1Cl
5280_ames_mutagenicity_data	O=C1CC(=C(Cl)Cl)C(=O)N1
5281_ames_mutagenicity_data	O=C1NC(=O)C(Cl)C1=C(Cl)Cl
5282_ames_mutagenicity_data	COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
5283_ames_mutagenicity_data	COc1ccc2c(c1OC)c(=O)n(C)c1c3cc4c(cc3ccc21)OCO4
5284_ames_mutagenicity_data	CCCN(N=O)C(N)=O
5285_ames_mutagenicity_data	COc1ccc2nc3cc(Cl)ccc3c(NC(C)CCCN(CCCl)CCCl)c2c1
5286_ames_mutagenicity_data	Nc1c2ccccc2nc2ccc(O)cc12
5287_ames_mutagenicity_data	COc1cc2ccnc3c2c(c1OC)-c1ccccc1C3=O
5288_ames_mutagenicity_data	COc1ccc2c(c1)C(=O)c1nccc3cc(OC)c(OC)c-2c13
5289_ames_mutagenicity_data	COc1ccc2c(c1)-c1nccc3cc(OC)c(O)c(c13)C2=O
5290_ames_mutagenicity_data	COc1ccc2c(c1)-c1nccc3cc(OC)c(OC)c(c13)C2=O
5291_ames_mutagenicity_data	Oc1ccc2cc3c4ccccc4c4ccccc4c3cc2c1O
5292_ames_mutagenicity_data	Oc1ccc2c3ccccc3c3cc4ccccc4cc3c2c1O
5293_ames_mutagenicity_data	Oc1ccc2c3cc4ccccc4cc3c3ccccc3c2c1O
5294_ames_mutagenicity_data	Oc1ccc2c(c1)c1ccccc1c1cc3ccccc3cc21
5295_ames_mutagenicity_data	Oc1ccc2c3ccccc3c3cc4ccccc4cc3c2c1
5296_ames_mutagenicity_data	Oc1cccc2c3cc4ccccc4cc3c3ccccc3c12
5297_ames_mutagenicity_data	Oc1cccc2cc3c4ccccc4c4ccccc4c3cc12
5298_ames_mutagenicity_data	Oc1ccc2cc3c4ccccc4c4ccccc4c3cc2c1
5299_ames_mutagenicity_data	C1=COc2c(c3cc4ccccc4cc3c3ccccc23)C=C1
5300_ames_mutagenicity_data	Cl[C@@H]1O[C@@H]1CBr
5301_ames_mutagenicity_data	ClC1OC1CBr
5302_ames_mutagenicity_data	Cc1cccc2cccc([N+](=O)[O-])c12
5303_ames_mutagenicity_data	Cc1ccc2cccc([N+](=O)[O-])c2c1
5304_ames_mutagenicity_data	Cc1cccc2c([N+](=O)[O-])cccc12
5305_ames_mutagenicity_data	CC(C)NC(=O)/C=C/c1ccc([N+](=O)[O-])o1
5306_ames_mutagenicity_data	Cc1ccc2c([N+](=O)[O-])cccc2c1
5307_ames_mutagenicity_data	Cc1ccc([N+](=O)[O-])c2ccccc12
5308_ames_mutagenicity_data	Cc1cccc2cc([N+](=O)[O-])ccc12
5309_ames_mutagenicity_data	Cc1c([N+](=O)[O-])ccc2ccccc12
5310_ames_mutagenicity_data	Cc1cc([N+](=O)[O-])cc2ccccc12
5311_ames_mutagenicity_data	Cc1cccc2ccc([N+](=O)[O-])cc12
5312_ames_mutagenicity_data	Cc1ccc2ccc([N+](=O)[O-])cc2c1
5313_ames_mutagenicity_data	Cc1ccc2cc([N+](=O)[O-])ccc2c1
5314_ames_mutagenicity_data	CCc1cccc2cccnc12
5315_ames_mutagenicity_data	O[C@H]1c2ccc3c(Cl)c4ccccc4cc3c2C=C[C@H]1O
5316_ames_mutagenicity_data	N#Cc1cccc2cccnc12
5317_ames_mutagenicity_data	Brc1c2ccccc2cc2c1ccc1ccccc12
5318_ames_mutagenicity_data	OC1CC=Cc2c1cc1ccc3cccc4ccc2c1c34
5319_ames_mutagenicity_data	O=C1OC(O)C(CBr)=C1Br
5320_ames_mutagenicity_data	O=C1OCC(C(Br)Br)=C1Br
5321_ames_mutagenicity_data	O=C1OCC(C(Br)Br)=C1Cl
5322_ames_mutagenicity_data	O=C1OCC(CCl)=C1Br
5323_ames_mutagenicity_data	O=C1OCC(CBr)=C1Cl
5324_ames_mutagenicity_data	c1cnc2c(c1)ccc1ncccc12
5325_ames_mutagenicity_data	Fc1cc2cccnc2c2cccnc12
5326_ames_mutagenicity_data	Fc1cnc2ccc3cccnc3c2c1
5327_ames_mutagenicity_data	Fc1cc2cccnc2c2ncccc12
5328_ames_mutagenicity_data	Fc1cc2ccccc2c2ncccc12
5329_ames_mutagenicity_data	Fc1cc2cccnc2c2ccccc12
5330_ames_mutagenicity_data	Fc1cccc2c1ccc1cccnc12
5331_ames_mutagenicity_data	Fc1ccc2ccc3cccnc3c2c1
5332_ames_mutagenicity_data	Fc1ccc(F)c2c1ccc1cccnc12
5333_ames_mutagenicity_data	Fc1cnc2ccc3ccccc3c2c1
5334_ames_mutagenicity_data	Fc1cccc2c1ccc1ncccc12
5335_ames_mutagenicity_data	Fc1cccc2ccc3ncccc3c12
5336_ames_mutagenicity_data	Fc1ccc(F)c2c1ccc1ncccc12
5337_ames_mutagenicity_data	[N-]=[N+]=NCC(O)Cn1cnc2c(N)ncnc21
5338_ames_mutagenicity_data	[N-]=[N+]=NCC(O)Cn1ncc2c(N)ncnc21
5339_ames_mutagenicity_data	O=c1cc[nH]c(=O)[nH]1
5340_ames_mutagenicity_data	Cc1cn(CC(O)CN=[N+]=[N-])c(=O)[nH]c1=O
5341_ames_mutagenicity_data	Nc1nc(Cl)c2[nH]cnc2n1
5342_ames_mutagenicity_data	COc1ccnc(=O)[nH]1
5343_ames_mutagenicity_data	Clc1ncnc2nc[nH]c12
5344_ames_mutagenicity_data	CSc1ncnc2nc[nH]c12
5345_ames_mutagenicity_data	[N-]=[N+]=NC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C=O
5346_ames_mutagenicity_data	[N-]=[N+]=NC[C@@H](O)[C@H](O)[C@H](O)[C@H](O)C=O
5347_ames_mutagenicity_data	Cc1c2ccccc2c2ccc3cccc4ccc1c2c43
5348_ames_mutagenicity_data	O=Nn1cc(CC(O)C(=O)O)c2ccccc21
5349_ames_mutagenicity_data	CCN(CC)/[N+]([O-])=N/[O-]
5350_ames_mutagenicity_data	CCCCN(C)N=O
5351_ames_mutagenicity_data	O=C1C=CC(=C(Cl)Cl)O1
5352_ames_mutagenicity_data	O=C1OC(=C(Cl)Cl)C=C1Cl
5353_ames_mutagenicity_data	O=C1OC(=C(Cl)Cl)C(Cl)=C1Cl
5354_ames_mutagenicity_data	O=C1C=CC(=O)C1(Cl)Cl
5355_ames_mutagenicity_data	CN(CCCC(=O)O)N=O
5356_ames_mutagenicity_data	O=C1C=C(Cl)C(=O)C1(Cl)Cl
5357_ames_mutagenicity_data	COCc1ccc([N+]#N)cc1
5358_ames_mutagenicity_data	N#[N+]c1ccc(C(=O)O)cc1
5359_ames_mutagenicity_data	Cc1cc2c(nc1NO)[nH]c1ccccc12
5360_ames_mutagenicity_data	Cc1ccc2nc3ccccc3c(N)c2c1
5361_ames_mutagenicity_data	Cc1ccc2nc3ccc(C)cc3c(N)c2c1
5362_ames_mutagenicity_data	Nc1c2ccccc2nc2ccc(Cl)cc12
5363_ames_mutagenicity_data	Nc1c2ccccc2nc2ccc(Br)cc12
5364_ames_mutagenicity_data	Nc1c2ccccc2nc2ccc(I)cc12
5365_ames_mutagenicity_data	Cc1ccc([N+]#N)cc1
5366_ames_mutagenicity_data	CCCCCCCCCCCCN(C)N=O
5367_ames_mutagenicity_data	Cc1cc2ccccc2c2ccc3c(c12)[C@H]1O[C@H]1[C@@H](O)[C@H]3O
5368_ames_mutagenicity_data	c1ccc2c(c1)ccc1ccc3c(c12)CCC3
5369_ames_mutagenicity_data	C1=Cc2c(ccc3ccc4ccccc4c23)C1
5370_ames_mutagenicity_data	c1ccc2c(c1)Cc1c-2ccc2ccc3ccccc3c12
5371_ames_mutagenicity_data	Clc1ccnc2ccccc12
5372_ames_mutagenicity_data	Clc1cccc2ncccc12
5373_ames_mutagenicity_data	Clc1ccc2ncccc2c1
5374_ames_mutagenicity_data	[N-]=[N+]=NCc1ccccc1
5375_ames_mutagenicity_data	[N-]=[N+]=NC(c1ccccc1)c1ccccc1
5376_ames_mutagenicity_data	CN(CCCCO)N=O
5377_ames_mutagenicity_data	C[C@@H](CCN=[N+]=[N-])c1ccccc1
5378_ames_mutagenicity_data	[N-]=[N+]=NCCC(c1ccccc1)c1ccccc1
5379_ames_mutagenicity_data	[N-]=[N+]=NC[C@H](O)c1ccccc1
5380_ames_mutagenicity_data	[N-]=[N+]=NC[C@@H](O)c1ccccc1
5381_ames_mutagenicity_data	[N-]=[N+]=NC[C@H](CO)Cc1ccccc1
5382_ames_mutagenicity_data	[N-]=[N+]=NC[C@@H](CO)Cc1ccccc1
5383_ames_mutagenicity_data	COC(=O)[C@H](C)CN=[N+]=[N-]
5384_ames_mutagenicity_data	COC(=O)[C@@H](C)CN=[N+]=[N-]
5385_ames_mutagenicity_data	[N-]=[N+]=N[C@@H](c1ccccc1)[C@@H](O)CO
5386_ames_mutagenicity_data	[N-]=[N+]=N[C@H](c1ccccc1)[C@H](O)CO
5387_ames_mutagenicity_data	CC(C)(C)OC(=O)CN=[N+]=[N-]
5388_ames_mutagenicity_data	O=[N+]([O-])c1cc([N+](=O)[O-])c2c3ccccc3c3cccc4ccc1c2c43
5389_ames_mutagenicity_data	O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4O
5390_ames_mutagenicity_data	O=Nc1ccc2ccc3c4c(cc5ccc1c2c53)CCCC4
5391_ames_mutagenicity_data	O=NSCCO
5392_ames_mutagenicity_data	[N-]=[N+]=CC(=O)OCC(N)C(=O)O
5393_ames_mutagenicity_data	CC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1
5394_ames_mutagenicity_data	CCCn1cc2c3c(cccc31)[C@H]1C=C(C)CN(C)[C@@H]1C2
5395_ames_mutagenicity_data	Cc1nc(-c2ccc([N+](=O)[O-])o2)cs1
5396_ames_mutagenicity_data	CCCCCn1cc2c3c(cccc31)[C@H]1C=C(C)CN(C)[C@@H]1C2
5397_ames_mutagenicity_data	NC(=O)OC1CO1
5398_ames_mutagenicity_data	c1ccc2c(c1)ccc1c3ccccc3sc21
5399_ames_mutagenicity_data	O=BO[O-]
5400_ames_mutagenicity_data	N=NC[O-]
5401_ames_mutagenicity_data	C/[15N]=[15N]/O
5402_ames_mutagenicity_data	CC/N=N/[O-]
5403_ames_mutagenicity_data	N=NCCC[O-]
5404_ames_mutagenicity_data	COS(=O)(=O)C(F)(F)F
5405_ames_mutagenicity_data	[2H]C([2H])([2H])/N=N/[O-]
5406_ames_mutagenicity_data	CC/N=N\[O-]
5407_ames_mutagenicity_data	O=C1C=Cc2cc3c4c(ccc3nc2C1)OCCO4
5408_ames_mutagenicity_data	COc1ccc2nc3ccc(OC)cc3c(SCCCN)c2c1
5409_ames_mutagenicity_data	O[C@H]1C=Cc2c(ccc3cc4c(ccc5ccccc54)cc23)[C@@H]1O
5410_ames_mutagenicity_data	CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
5411_ames_mutagenicity_data	N#C/C(=C/C=C/c1ccccc1)c1ccccc1Cl
